# =============================================================================
# Suzume User Dictionary - Brands, Products & Technology
# =============================================================================
#
# Format: surface<TAB>pos
#
# =============================================================================

# --- brands ---
TUF Gaming	NOUN
Tailwind CSS	NOUN
TanStack Query	NOUN
Three.js	NOUN
Tory Burch	NOUN
Travis CI	NOUN
Tray.io	NOUN
TypeORM	NOUN
U-NEXT	NOUN
UNDER ARMOUR	NOUN
UNITED ARROWS	NOUN
URBAN RESEARCH	NOUN
USB-C	NOUN
Uber Eats	NOUN
Unreal Engine	NOUN
VB.NET	NOUN
VS Code	NOUN
Valve Index	NOUN
Vertex AI	NOUN
Virtual DOM	NOUN
Vision Transformer	NOUN
Visual Basic	NOUN
Visual Studio	NOUN
Visual Studio Code	NOUN
Vue.js	NOUN
WF-1000XM5	NOUN
WH-1000XM5	NOUN
Web Components	NOUN
Web Worker	NOUN
Weights & Biases	NOUN
Wi-Fi 6E	NOUN
Wi-Fi 7	NOUN
Wii Fit	NOUN
Wii Sports	NOUN
Wii U	NOUN
Windows Server	NOUN
Windows Subsystem for Linux	NOUN
Xbox 360	NOUN
Xbox Game Pass	NOUN
Xbox One	NOUN
Xbox Series S	NOUN
Xbox Series X	NOUN
Y!mobile	NOUN
Yahoo!カーナビ	NOUN
Yahoo!ショッピング	NOUN
Yahoo!乗換案内	NOUN
Yohji Yamamoto	NOUN
YouTube Music	NOUN
YouTube Premium	NOUN
YouTube Shorts	NOUN
Z-Wave	NOUN
au PAY	NOUN
iPad Air	NOUN
iPad Pro	NOUN
iPad mini	NOUN
iPhone 14	NOUN
iPhone 15	NOUN
iPhone 15 Pro	NOUN
iPhone 16	NOUN
iPhone 16 Pro	NOUN
iPhone SE	NOUN
studio CLIP	NOUN
t-SNE	NOUN
アルファード	NOUN
依存性逆転の原則	NOUN
インターフェース分離の原則	NOUN
餃子の王将	NOUN
クライアントサイド	NOUN
クライアントサイドレンダリング	NOUN
グランドセイコー	NOUN
グローバーのアルゴリズム	NOUN
午後の紅茶	NOUN
サイドエフェクト	NOUN
サーバーサイド	NOUN
サーバーサイドレンダリング	NOUN
ショアのアルゴリズム	NOUN
勝利の女神:NIKKE	NOUN
単一責任の原則	NOUN
つみたてNISA	NOUN
半教師あり学習	NOUN
びっくりドンキー	NOUN
マジョリカマジョルカ	NOUN
ロードバランシング	NOUN
リスコフの置換原則	NOUN
