# =============================================================================
# Suzume User Dictionary - Entertainment (Anime, Manga, Light Novels, Games)
# =============================================================================
#
# Format: surface<TAB>pos
#
# =============================================================================

# --- Nouns (名詞) ---
安室透	NOUN
綾波レイ	NOUN
ありふれた職業で世界最強	NOUN
有馬かな	NOUN
アルプスの少女ハイジ	NOUN
アーチャー	NOUN
アーリャ	NOUN
家入硝子	NOUN
碇シンジ	NOUN
碇ゲンドウ	NOUN
イシュタル	NOUN
伊地知虹夏	NOUN
異世界帰りの勇者が現代最強!	NOUN
異世界でチート能力を手にした俺は、現実世界をも無双する	NOUN
異世界はスマートフォンとともに。	NOUN
異世界魔王と召喚少女の奴隷魔術	NOUN
異世界迷宮でハーレムを	NOUN
異世界迷宮の最深部を目指そう	NOUN
痛いのは嫌なので防御力に極振りしたいと思います。	NOUN
虎杖悠仁	NOUN
抱かれたい男1位に脅されています。	NOUN
壱百満天原サロメ	NOUN
狗巻棘	NOUN
今際の国のアリス	NOUN
色づく世界の明日から	NOUN
インフィニットストラトス	NOUN
うずまきナルト	NOUN
ウソップ	NOUN
うちはイタチ	NOUN
うちはサスケ	NOUN
宇宙よりも遠い場所	NOUN
ウマ娘	NOUN
映像研には手を出すな!	NOUN
エキドナ	NOUN
江戸川コナン	NOUN
エドワード・エルリック	NOUN
エミリア	NOUN
エレシュキガル	NOUN
エヴァンゲリオン	NOUN
オオカミ少女と黒王子	NOUN
乙骨憂太	NOUN
折木奉太郎	NOUN
オンライン	NOUN
オールマイト	NOUN
会長はメイド様!	NOUN
カイドウ	NOUN
回復術士のやり直し	NOUN
鏡音リン	NOUN
鏡音レン	NOUN
神楽	NOUN
カグラバチ	NOUN
陰の実力者になりたくて!	NOUN
カズマ	NOUN
葛城ミサト	NOUN
鹿目まどか	NOUN
竈門炭治郎	NOUN
竈門禰豆子	NOUN
神様のメモ帳	NOUN
上条当麻	NOUN
カミナリ	NOUN
甘露寺蜜璃	NOUN
がっこうぐらし!	NOUN
ガンダム	NOUN
ガールフレンド	NOUN
岸波白野	NOUN
黄前久美子	NOUN
喜多郁代	NOUN
機動戦士ガンダム	NOUN
機動戦士ガンダムEXTREME VS	NOUN
機動戦士ガンダムSEED DESTINY	NOUN
鬼舞辻無惨	NOUN
君の名は。	NOUN
キュゥべえ	NOUN
今日から俺は!!	NOUN
潔世一	NOUN
キリト	NOUN
桐ヶ谷和人	NOUN
禁書目録	NOUN
金田一少年の事件簿	NOUN
逆襲のシャア	NOUN
ギルガメッシュ	NOUN
クイーンズブレイド	NOUN
釘崎野薔薇	NOUN
薬屋のひとりごと	NOUN
久世政近	NOUN
嘴平伊之助	NOUN
朽木ルキア	NOUN
工藤新一	NOUN
蜘蛛ですが、なにか?	NOUN
クラスメイト	NOUN
クラピカ	NOUN
黒川あかね	NOUN
黒子のバスケ	NOUN
黒崎一護	NOUN
クローズ×WORST	NOUN
グランブルーファンタジー	NOUN
けいおん	NOUN
潔癖男子!青山くん	NOUN
けものみみ	NOUN
剣持刀也	NOUN
現実主義勇者の王国再建記	NOUN
言峰綺礼	NOUN
高坂桐乃	NOUN
高坂麗奈	NOUN
胡蝶しのぶ	NOUN
こちら葛飾区亀有公園前派出所	NOUN
この素晴らしい世界に祝福を!	NOUN
このライトノベルがすごい!	NOUN
五条悟	NOUN
午前0時、キスしに来てよ	NOUN
ご注文はうさぎですか?	NOUN
ゴッドイーター	NOUN
後藤ひとり	NOUN
五等分の花嫁	NOUN
最強陰陽師の異世界転生記	NOUN
最弱テイマーはゴミ拾いの旅を始めました。	NOUN
サイドM	NOUN
サイレンススズカ	NOUN
坂田銀時	NOUN
坂本辰馬	NOUN
坂本ですが?	NOUN
咲-Saki-	NOUN
サンジ	NOUN
サンラク	NOUN
椎名唯華	NOUN
シエル	NOUN
式波・アスカ・ラングレー	NOUN
失格紋の最強賢者	NOUN
島風	NOUN
志村新八	NOUN
シャルロット	NOUN
シャンクス	NOUN
シュタルク	NOUN
シュナ	NOUN
小説家になろう	NOUN
勝利の女神:NIKKE	NOUN
進撃の巨人	NOUN
シンフォギア	NOUN
ジャンヌ・ダルク	NOUN
城下町のダンデライオン	NOUN
ジンベエ	NOUN
水星の魔女	NOUN
スイートプリキュア	NOUN
スカサハ	NOUN
好きっていいなよ。	NOUN
スキップとローファー	NOUN
ストライクウィッチーズ	NOUN
スペシャルウィーク	NOUN
スマイルプリキュア	NOUN
すーぱーそに子	NOUN
聖女の魔力は万能です	NOUN
セイバー	NOUN
刹那・F・セイエイ	NOUN
セバスチャン	NOUN
戦国無双	NOUN
戦場のヴァルキュリア	NOUN
千反田える	NOUN
戦闘員、派遣します!	NOUN
セーラームーン	NOUN
ゼロの使い魔	NOUN
葬送のフリーレン	NOUN
惣流・アスカ・ラングレー	NOUN
即死チート	NOUN
ソフィーのアトリエ	NOUN
それいけ!アンパンマン	NOUN
孫悟空	NOUN
ソードアート	NOUN
ゾンビランドサガ	NOUN
高木さん	NOUN
高倉健	NOUN
たくのみ。	NOUN
盾の勇者の成り上がり	NOUN
タンジェロ	NOUN
ダイヤのA	NOUN
ダクネス	NOUN
ダンガンロンパ	NOUN
ダンダダン	NOUN
千尋	NOUN
中二病でも恋がしたい!	NOUN
超電磁砲	NOUN
チョッパー	NOUN
通常攻撃が全体攻撃で二回攻撃のお母さんは好きですか?	NOUN
月が導く異世界道中	NOUN
テイルレッド	NOUN
輝夜月	NOUN
転生王女と天才令嬢の魔法革命	NOUN
転生貴族の異世界冒険録	NOUN
ディアブロ	NOUN
デレマス	NOUN
デンジ	NOUN
とある科学の超電磁砲	NOUN
とある魔術の禁書目録	NOUN
トウカイテイオー	NOUN
東方Project	NOUN
遠坂凛	NOUN
時透無一郎	NOUN
トップをねらえ!	NOUN
トトロ	NOUN
轟焦凍	NOUN
トニカクカワイイ	NOUN
鳥羽つぐみ	NOUN
冨岡義勇	NOUN
巴マミ	NOUN
トロピカル~ジュ!プリキュア	NOUN
ドキドキ!プリキュア	NOUN
ドラゴンクエスト	NOUN
ドラゴンボール	NOUN
ナウシカ	NOUN
中野五月	NOUN
中野三玖	NOUN
中野二乃	NOUN
中野一花	NOUN
中野四葉	NOUN
長門有希	NOUN
渚カヲル	NOUN
凪誠士郎	NOUN
夏油傑	NOUN
ナツキ・スバル	NOUN
七海建人	NOUN
ナナミン	NOUN
ナミ	NOUN
逃げ上手の若君	NOUN
二次	NOUN
鵺の陰陽師	NOUN
猫猫	NOUN
ねこます	NOUN
ネプテューヌ	NOUN
望まぬ不死の冒険者	NOUN
灰原哀	NOUN
ハイスクールD×D	NOUN
ハウル	NOUN
ハクメイとミコチ	NOUN
はたけカカシ	NOUN
働く細胞	NOUN
はたらく細胞BLACK	NOUN
はたらく魔王さま!	NOUN
八男って、それはないでしょう!	NOUN
ハチミツとクローバー	NOUN
初音ミク	NOUN
初音ミク Project DIVA	NOUN
花御	NOUN
花咲くいろは	NOUN
ハピネスチャージプリキュア	NOUN
早川アキ	NOUN
春野サクラ	NOUN
バイオハザードRE:4	NOUN
バーサーカー	NOUN
パワー	NOUN
パンダ先輩	NOUN
比企谷八幡	NOUN
ヒソカ	NOUN
ひだまりスケッチ	NOUN
日向ヒナタ	NOUN
緋鉢柴理	NOUN
響け!ユーフォニアム	NOUN
姫様"拷問"の時間です	NOUN
平沢唯	NOUN
ひろがるスカイ!プリキュア	NOUN
博麗霊夢	NOUN
ヒンメル	NOUN
ビルドファイターズ	NOUN
ビルドファイターズトライ	NOUN
ファイナルファンタジー	NOUN
フェルン	NOUN
伏黒恵	NOUN
藤丸立香	NOUN
ふたりはプリキュア	NOUN
フランキー	NOUN
フランシュシュ	NOUN
フリーザ	NOUN
フリーレン	NOUN
古見さんはコミュ症です。	NOUN
ブリリアントパーク	NOUN
ブルック	NOUN
プロデューサー	NOUN
変態王子と笑わない猫。	NOUN
ベアトリス	NOUN
ベジータ	NOUN
北条時行	NOUN
宝石の国	NOUN
星野ルビー	NOUN
星野アイ	NOUN
干物妹!うまるちゃん	NOUN
ホワイトアルバム	NOUN
本好きの下剋上	NOUN
僕のヒーローアカデミア	NOUN
ぼっちざろっく	NOUN
ぼっち・ざ・ろっく!	NOUN
ボーカロイド	NOUN
ポケットモンスター	NOUN
ポニョ	NOUN
真希波・マリ・イラストリアス	NOUN
マキマ	NOUN
間桐雁夜	NOUN
間桐桜	NOUN
負けヒロインが多すぎる	NOUN
真人	NOUN
町田ちま	NOUN
まどマギ	NOUN
魔法科高校の劣等生	NOUN
魔法少女	NOUN
魔法少女リリカルなのは	NOUN
魔法使いの夜	NOUN
魔法つかいプリキュア!	NOUN
衛宮士郎	NOUN
衛宮切嗣	NOUN
まよチキ	NOUN
未確認で進行形	NOUN
美樹さやか	NOUN
壬氏	NOUN
緑谷出久	NOUN
翠星のガルガンティア	NOUN
源さくら	NOUN
無彩限のファントム・ワールド	NOUN
無限の住人	NOUN
巡音ルカ	NOUN
めぐみん	NOUN
メジロマックイーン	NOUN
メトロイドドレッド	NOUN
メルルのアトリエ	NOUN
毛利蘭	NOUN
モバマス	NOUN
モモン	NOUN
モンスターハンター	NOUN
漏瑚	NOUN
宿儺	NOUN
やはり俺の青春ラブコメはまちがっている。	NOUN
山田リョウ	NOUN
ヤマト	NOUN
由比ヶ浜結衣	NOUN
結城明日奈	NOUN
結城さくな	NOUN
勇気ちひろ	NOUN
結城友奈は勇者である	NOUN
遊戯王5D's	NOUN
勇者パーティーを追放されたビーストテイマー	NOUN
雪ノ下雪乃	NOUN
ユーフォニアム	NOUN
ユーリ!!! on ICE	NOUN
ようこそ実力至上主義の教室へ	NOUN
由崎司	NOUN
由崎星空	NOUN
よつばと!	NOUN
ライザのアトリエ	NOUN
ライスシャワー	NOUN
来世は他人がいい	NOUN
ライダー	NOUN
ラグナクリムゾン	NOUN
ラピュタ	NOUN
ラブライブ!サンシャイン!!	NOUN
ラブライブ!スーパースター!!	NOUN
ラブライブ!虹ヶ咲学園スクールアイドル同好会	NOUN
ラム	NOUN
ランサー	NOUN
ラーメン大好き小泉さん	NOUN
リボンの騎士	NOUN
りゅうおうのおしごと!	NOUN
涼宮ハルヒ	NOUN
涼宮ハルヒの憂鬱	NOUN
両面宿儺	NOUN
リヴァイ	NOUN
ルフィ	NOUN
るろうに剣心	NOUN
レム	NOUN
煉獄杏寿郎	NOUN
ロウきゅーぶ	NOUN
老後に備えて異世界で8万枚の金貨を貯めます	NOUN
ろくでなしBLUES	NOUN
六弥チヒロ	NOUN
ロズワール	NOUN
ロックハート	NOUN
ロック・リー	NOUN
ロロノア・ゾロ	NOUN
我愛羅	NOUN
私、能力は平均値でって言ったよね!	NOUN
輪るピングドラム	NOUN
アスラン・ザラ	NOUN
アムロ・レイ	NOUN
アルトリア・ペンドラゴン	NOUN
アルドノア・ゼロ	NOUN
アルミン・アルレルト	NOUN
アーニャ・フォージャー	NOUN
イタズラなKiss	NOUN
インフィニット・ストラトス	NOUN
エリクト・サマヤ	NOUN
エレン・イェーガー	NOUN
キラ・ヤマト	NOUN
キルア・ゾルディック	NOUN
コードギアス反逆のルルーシュ	NOUN
ゴン・フリークス	NOUN
シドニアの騎士	NOUN
シャア・アズナブル	NOUN
シャングリラ・フロンティア	NOUN
シュタインズ・ゲート	NOUN
ジョジョの奇妙な冒険	NOUN
スレッタ・マーキュリー	NOUN
ダンジョンに出会いを求めるのは間違っているだろうか	NOUN
デスマーチからはじまる異世界狂想曲	NOUN
トラファルガー・ロー	NOUN
ニコ・ロビン	NOUN
ブギーポップは笑わない	NOUN
ボア・ハンコック	NOUN
ポーション頼みで生き延びます!	NOUN
マシュ・キリエライト	NOUN
マジンガーZ	NOUN
ミオリネ・レンブラン	NOUN
ミカサ・アッカーマン	NOUN
ミリム・ナーヴァ	NOUN
ヨル・フォージャー	NOUN
ラクス・クライン	NOUN
リゼ・アンジュ	NOUN
リムル・テンペスト	NOUN
レヴィ・アッカーマン	NOUN
ロイド・フォージャー	NOUN
ロイ・マスタング	NOUN
ロウきゅーぶ!	NOUN
ヴァイオレット・エヴァーガーデン	NOUN
爆豪勝己	NOUN
禪院真希	NOUN
閃乱カグラ	NOUN

# --- Proper Nouns (固有名詞) ---
朝霧アサギ	PROPER_NOUN
アスタロッテ	PROPER_NOUN
アルカナハート	PROPER_NOUN
艦これ	PROPER_NOUN
艦隊これくしょん	PROPER_NOUN
白井黒子	PROPER_NOUN
テイルズシリーズ	PROPER_NOUN
ドラクエ	PROPER_NOUN
はがない	PROPER_NOUN
化物語	PROPER_NOUN
まおゆう	PROPER_NOUN
御坂美琴	PROPER_NOUN
ゆるゆり	PROPER_NOUN
ルイズ	PROPER_NOUN
阿良々木暦	NOUN
戦場ヶ原ひたぎ	NOUN
八九寺真宵	NOUN
神原駿河	NOUN
千石撫子	NOUN
羽川翼	NOUN
忍野メメ	NOUN
忍野忍	NOUN
忍野扇	NOUN
阿良々木火憐	NOUN
阿良々木月火	NOUN
斧乃木余接	NOUN
貝木泥舟	NOUN
影縫余弦	NOUN
臥煙伊豆湖	NOUN
不死川実弥	NOUN
伊黒小芭内	NOUN
悲鳴嶼行冥	NOUN
宇髄天元	NOUN
猗窩座	NOUN
東堂葵	NOUN
波風ミナト	NOUN
奈良シカマル	NOUN
井上織姫	NOUN
石田雨竜	NOUN
朽木白哉	NOUN
日番谷冬獅郎	NOUN
更木剣八	NOUN
浦原喜助	NOUN
藍染惣右介	NOUN
市丸ギン	NOUN
桂小太郎	NOUN
高杉晋助	NOUN
土方十四郎	NOUN
沖田総悟	NOUN
日向翔陽	NOUN
影山飛雄	NOUN
月島蛍	NOUN
及川徹	NOUN
牛島若利	NOUN
木兎光太郎	NOUN
赤葦京治	NOUN
孤爪研磨	NOUN
西谷夕	NOUN
夜神月	NOUN
弥海砂	NOUN
古泉一樹	NOUN
四宮かぐや	NOUN
白銀御行	NOUN
藤原千花	NOUN
石上優	NOUN
伊井野ミコ	NOUN
上杉風太郎	NOUN
緋村剣心	NOUN
神谷薫	NOUN
相楽左之助	NOUN
志々雄真実	NOUN
斎藤一	NOUN
金木研	NOUN
霧嶋董香	NOUN
田井中律	NOUN
琴吹紬	NOUN
中野梓	NOUN
山中いの	NOUN
日向ネジ	NOUN
うずまきクシナ	NOUN
浦飯幽助	NOUN
桑原和真	NOUN
蔵馬	NOUN
飛影	NOUN
幻海	NOUN
戸愚呂	NOUN
雪村螢子	NOUN
文豪ストレイドッグス	NOUN
中島敦	NOUN
太宰治	NOUN
芥川龍之介	NOUN
国木田独歩	NOUN
与謝野晶子	NOUN
谷崎潤一郎	NOUN
宮沢賢治	NOUN
泉鏡花	NOUN
中原中也	NOUN
福沢諭吉	NOUN
森鷗外	NOUN
麗日お茶子	NOUN
飯田天哉	NOUN
切島鋭児郎	NOUN
蛙吹梅雨	NOUN
相澤消太	NOUN
上鳴電気	NOUN
八百万百	NOUN
耳郎響香	NOUN
死柄木弔	NOUN
荼毘	NOUN
名探偵コナン	NOUN
毛利小五郎	NOUN
服部平次	NOUN
遠山和葉	NOUN
赤井秀一	NOUN
鈴木園子	NOUN
阿笠博士	NOUN
怪盗キッド	NOUN
ちはやふる	NOUN
綾瀬千早	NOUN
真島太一	NOUN
綿谷新	NOUN
暗殺教室	NOUN
潮田渚	NOUN
殺せんせー	NOUN
赤羽業	NOUN
約束のネバーランド	NOUN
夏目友人帳	NOUN
夏目貴志	NOUN
鬼灯の冷徹	NOUN
黒子テツヤ	NOUN
火神大我	NOUN
青峰大輝	NOUN
赤司征十郎	NOUN
緑間真太郎	NOUN
紫原敦	NOUN
黄瀬涼太	NOUN
犬夜叉	NOUN
日暮かごめ	NOUN
殺生丸	NOUN
桔梗	NOUN
弥勒	NOUN
珊瑚	NOUN
桜木花道	NOUN
流川楓	NOUN
赤木剛憲	NOUN
三井寿	NOUN
宮城リョータ	NOUN
越前リョーマ	NOUN
手塚国光	NOUN
不二周助	NOUN
九十九由基	NOUN
禪院直哉	NOUN
加茂憲紀	NOUN
山本元柳斎重國	NOUN
京楽春水	NOUN
浮竹十四郎	NOUN
卯ノ花烈	NOUN
砕蜂	NOUN
らんま1/2	NOUN
早乙女乱馬	NOUN
天道あかね	NOUN
天道なびき	NOUN
天道かすみ	NOUN
早乙女玄馬	NOUN
天道早雲	NOUN
響良牙	NOUN
シャンプー	NOUN
九能帯刀	NOUN
九能小太刀	NOUN
久遠寺右京	NOUN
谷風長道	NOUN
星白閑	NOUN
科戸瀬イザナ	NOUN
白羽衣つむぎ	NOUN
緑川纈	NOUN
岐神海苔夫	NOUN
小林艦長	NOUN
仄煉	NOUN
落合	NOUN
枢木スザク	NOUN
紅月カレン	NOUN
コードギアス	NOUN
怪獣8号	NOUN
日比野カフカ	NOUN
亜白ミナ	NOUN
四ノ宮キコル	NOUN
市川レノ	NOUN
ダンジョン飯	NOUN
銀河英雄伝説	NOUN
一方通行	NOUN
食蜂操祈	NOUN
佐天涙子	NOUN
初春飾利	NOUN
孫悟飯	NOUN
孫悟天	NOUN
亀仙人	NOUN
天津飯	NOUN
Mika Pikazo	NOUN
キタサンブラック	NOUN
マヤノトップガン	NOUN
リコリス・リコイル	NOUN
リコリコ	NOUN
錦木千束	NOUN
井ノ上たきな	NOUN
中原ミズキ	NOUN
クルミ	NOUN
ミカ	NOUN
フキ	NOUN
サクラ	NOUN
ヒバナ	NOUN
ロボ太	NOUN
吉松シンジ	NOUN
楠木	NOUN
真島	NOUN
姫蒲	NOUN
春川	NOUN
