# =============================================================================
# Suzume L2 Dictionary - Adjectives (形容詞)
# =============================================================================
#
# Format: surface<TAB>pos<TAB>conj_type
#
# I-adjectives (I_ADJ): conjugate with い ending
# NA-adjectives (NA_ADJ): conjugate with な/だ
#
# =============================================================================

# --- I-adjectives: General ---
# しんどい - colloquial adjective

# --- I-adjectives (い形容詞) ---
ろくでもない	ADJECTIVE	I_ADJ
危険	ADJECTIVE	NA_ADJ
はかない	ADJECTIVE	I_ADJ
有効	ADJECTIVE	NA_ADJ
無効	ADJECTIVE	NA_ADJ
有用	ADJECTIVE	NA_ADJ
無用	ADJECTIVE	NA_ADJ
有益	ADJECTIVE	NA_ADJ
無益	ADJECTIVE	NA_ADJ
有害	ADJECTIVE	NA_ADJ
無害	ADJECTIVE	NA_ADJ
適切	ADJECTIVE	NA_ADJ
正確	ADJECTIVE	NA_ADJ
無計画	ADJECTIVE	NA_ADJ
最悪	ADJECTIVE	NA_ADJ
力強い	ADJECTIVE	I_ADJ
心強い	ADJECTIVE	I_ADJ
根強い	ADJECTIVE	I_ADJ
手強い	ADJECTIVE	I_ADJ
心細い	ADJECTIVE	I_ADJ
細長い	ADJECTIVE	I_ADJ
幅広い	ADJECTIVE	I_ADJ
手広い	ADJECTIVE	I_ADJ
名高い	ADJECTIVE	I_ADJ
気高い	ADJECTIVE	I_ADJ
奥深い	ADJECTIVE	I_ADJ
罪深い	ADJECTIVE	I_ADJ
欲深い	ADJECTIVE	I_ADJ
手痛い	ADJECTIVE	I_ADJ
薄汚い	ADJECTIVE	I_ADJ
手荒い	ADJECTIVE	I_ADJ
数少ない	ADJECTIVE	I_ADJ
数多い	ADJECTIVE	I_ADJ
物悲しい	ADJECTIVE	I_ADJ
薄暗い	ADJECTIVE	I_ADJ
手厚い	ADJECTIVE	I_ADJ
心憎い	ADJECTIVE	I_ADJ
目新しい	ADJECTIVE	I_ADJ
うざい	ADJECTIVE	I_ADJ
ウザい	ADJECTIVE	I_ADJ
きもい	ADJECTIVE	I_ADJ
キモい	ADJECTIVE	I_ADJ
ヤバい	ADJECTIVE	I_ADJ
ダサい	ADJECTIVE	I_ADJ
えもい	ADJECTIVE	I_ADJ
エモい	ADJECTIVE	I_ADJ
心地よい	ADJECTIVE	I_ADJ
心地良い	ADJECTIVE	I_ADJ
程よい	ADJECTIVE	I_ADJ
程良い	ADJECTIVE	I_ADJ
小高い	ADJECTIVE	I_ADJ
生温い	ADJECTIVE	I_ADJ
薄っぺらい	ADJECTIVE	I_ADJ
冷たい	ADJECTIVE	I_ADJ
暗い	ADJECTIVE	I_ADJ
厚い	ADJECTIVE	I_ADJ
ぬるい	ADJECTIVE	I_ADJ
分厚い	ADJECTIVE	I_ADJ
生暖かい	ADJECTIVE	I_ADJ
蒸し暑い	ADJECTIVE	I_ADJ
待ち遠しい	ADJECTIVE	I_ADJ
名残惜しい	ADJECTIVE	I_ADJ
生ぬるい	ADJECTIVE	I_ADJ
小汚い	ADJECTIVE	I_ADJ
小賢しい	ADJECTIVE	I_ADJ
小憎らしい	ADJECTIVE	I_ADJ
小恥ずかしい	ADJECTIVE	I_ADJ
かっこよい	ADJECTIVE	I_ADJ
丈夫	ADJECTIVE	NA_ADJ
ながい	ADJECTIVE	I_ADJ
楽	ADJECTIVE	NA_ADJ
気楽	ADJECTIVE	NA_ADJ
安全	ADJECTIVE	NA_ADJ
幸せ	ADJECTIVE	NA_ADJ
正直	ADJECTIVE	NA_ADJ
真剣	ADJECTIVE	NA_ADJ
盛ん	ADJECTIVE	NA_ADJ
素直	ADJECTIVE	NA_ADJ
明確	ADJECTIVE	NA_ADJ
明白	ADJECTIVE	NA_ADJ
自由	ADJECTIVE	NA_ADJ
親切	ADJECTIVE	NA_ADJ
得意	ADJECTIVE	NA_ADJ
苦手	ADJECTIVE	NA_ADJ
残念	ADJECTIVE	NA_ADJ
そこはかとない	ADJECTIVE	I_ADJ
つまんない	ADJECTIVE	I_ADJ
遠い	ADJECTIVE	I_ADJ
近い	ADJECTIVE	I_ADJ
清い	ADJECTIVE	I_ADJ
粗い	ADJECTIVE	I_ADJ
緩い	ADJECTIVE	I_ADJ
苦い	ADJECTIVE	I_ADJ
渋い	ADJECTIVE	I_ADJ
淡い	ADJECTIVE	I_ADJ
堅い	ADJECTIVE	I_ADJ
間近い	ADJECTIVE	I_ADJ
注意深い	ADJECTIVE	I_ADJ
根深い	ADJECTIVE	I_ADJ
興味深い	ADJECTIVE	I_ADJ
用心深い	ADJECTIVE	I_ADJ
情深い	ADJECTIVE	I_ADJ
我慢強い	ADJECTIVE	I_ADJ
辛抱強い	ADJECTIVE	I_ADJ
古臭い	ADJECTIVE	I_ADJ
水臭い	ADJECTIVE	I_ADJ
面倒臭い	ADJECTIVE	I_ADJ
塩辛い	ADJECTIVE	I_ADJ
甘辛い	ADJECTIVE	I_ADJ
険しい	ADJECTIVE	I_ADJ
久しい	ADJECTIVE	I_ADJ
詳しい	ADJECTIVE	I_ADJ
貧しい	ADJECTIVE	I_ADJ
乏しい	ADJECTIVE	I_ADJ
等しい	ADJECTIVE	I_ADJ
好ましい	ADJECTIVE	I_ADJ
望ましい	ADJECTIVE	I_ADJ
勇ましい	ADJECTIVE	I_ADJ
羨ましい	ADJECTIVE	I_ADJ
麗しい	ADJECTIVE	I_ADJ
めちゃめちゃ	ADJECTIVE	NA_ADJ
正式	ADJECTIVE	NA_ADJ
詳細	ADJECTIVE	NA_ADJ
異様	ADJECTIVE	NA_ADJ
同様	ADJECTIVE	NA_ADJ
一様	ADJECTIVE	NA_ADJ
逆さま	ADJECTIVE	NA_ADJ
