# =============================================================================
# Suzume Core Dictionary (L2) - v0.8 Format
# =============================================================================
#
# Format: surface<TAB>pos<TAB>conj_type
#
# v0.8 simplification:
#   - reading field removed (not used)
#   - cost field removed (derived from ExtendedPOS via getCategoryCost())
#
# --- Dictionary Layer Design ---
#
# L1 (src/dictionary/entries/*.h):
#   - Closed-class words (particles, auxiliaries, conjunctions)
#   - Hardcoded with ExtendedPOS for cost derivation
#
# L2 (this file → core.dic):
#   - Open-class vocabulary (nouns, verbs, adjectives, adverbs)
#   - conj_type used for dict_compiler conjugation expansion
#   - Dynamic analysis handles conjugated forms at runtime
#
# L3 (data/user/*.tsv):
#   - Domain-specific vocabulary
#   - User customizations
#
# --- When to add entries here ---
#
# Add to L2 when:
#   - Mixed character compounds (Wi-Fi, Web開発)
#   - Fixed expressions with particles (鬼滅の刃)
#   - Words that would be incorrectly split
#   - Disambiguation of homophone patterns
#
# Do NOT add to L2:
#   - Simple verbs/adjectives (handled by dynamic analysis)
#   - Particles, auxiliaries (use L1)
#   - Highly domain-specific terms (use L3)
#
# =============================================================================

# =============================================================================
# ADJECTIVES (形容詞)
# =============================================================================

# --- I-adjectives: General ---
# しんどい - colloquial adjective
つまらない	ADJECTIVE	I_ADJ
くだらない	ADJECTIVE	I_ADJ
たまらない	ADJECTIVE	I_ADJ
おとなしい	ADJECTIVE	I_ADJ
かたじけない	ADJECTIVE	I_ADJ
善い	ADJECTIVE	I_ADJ
好い	ADJECTIVE	I_ADJ
無限	ADJECTIVE	NA_ADJ
無鉄砲	ADJECTIVE	NA_ADJ
不可能	ADJECTIVE	NA_ADJ
まじ	ADJECTIVE	NA_ADJ
元気	ADJECTIVE	NA_ADJ
大嫌い	ADJECTIVE	NA_ADJ
嫌	ADJECTIVE	NA_ADJ
幸い	ADJECTIVE	NA_ADJ
やばい	ADJECTIVE	I_ADJ
すごい	ADJECTIVE	I_ADJ
可愛い	ADJECTIVE	I_ADJ
つめたい	ADJECTIVE	I_ADJ
よく	ADVERB

# =============================================================================
# ADVERBS (副詞)
# =============================================================================
# Note: Basic adverbs (なかなか, いつも, etc.) are in L1 adverbs.h
# Note: な形容詞 + に patterns (非常に, 本当に, etc.) handled by L1 na_adjectives.h

# --- Degree/Extent adverbs ---
いささか	ADVERB
はなはだ	ADVERB
どれほど	ADVERB
どんなに	ADVERB
少なくとも	ADVERB
多くとも	ADVERB
少しも	ADVERB
ろくに	ADVERB

# --- Frequency/Time adverbs ---
しばらく	ADVERB
何度も	ADVERB
何回も	ADVERB
二度と	ADVERB
一度も	ADVERB
早くも	ADVERB

# --- Manner adverbs ---
少しずつ	ADVERB
急いで	ADVERB
さっさと	ADVERB
思い切って	ADVERB
強いて	ADVERB
ゆるゆると	ADVERB

# --- Conjunctive adverbs ---
言うまでもなく	ADVERB
要するに	ADVERB
中でも	ADVERB
続いて	ADVERB
それから	ADVERB
その上	ADVERB
しかも	ADVERB
おまけに	ADVERB
それでも	ADVERB
残念ながら	ADVERB

# --- Epistemic adverbs (speaker attitude) ---
どうも	ADVERB
はたして	ADVERB
なぜか	ADVERB
どうして	ADVERB
どうしても	ADVERB
なんだか	ADVERB

# --- Onomatopoeia/Mimetic adverbs ---
へとへと	ADVERB
ガチガチに	ADVERB
ヌルッと	ADVERB

# --- Colloquial/Slang adverbs ---
がちで	ADVERB
死ぬほど	ADVERB
びみょーに	ADVERB
何気に	ADVERB
マジかで	ADVERB
というか	ADVERB
マジか	ADVERB
ガチか	ADVERB

# --- Business/Formal adverbs ---
よろしく	ADVERB
いかが	ADVERB
引き続き	ADVERB
繰り返し	ADVERB
ちっとも	ADVERB
なにしろ	ADVERB
もちろん	ADVERB
とにかく	ADVERB
いきなり	ADVERB
とりあえず	ADVERB
どうせ	ADVERB
いずれ	ADVERB
たくさん	ADVERB
もはや	ADVERB
あらかじめ	ADVERB
ひたすら	ADVERB
いざ	ADVERB
あたかも	ADVERB
さながら	ADVERB
いったい	ADVERB
せめて	ADVERB
しどろもどろ	ADVERB
さすが	ADVERB
すでに	ADVERB
もし	ADVERB
本当に	ADVERB
滅多に	ADVERB
たとえ	ADVERB
大いに	ADVERB
あまりに	ADVERB
とても	ADVERB
いつも	ADVERB
だいたい	ADVERB
颯爽と	ADVERB
少々	ADVERB
まして	ADVERB
がっかり	ADVERB
びっくり	ADVERB
のんびり	ADVERB
せっかく	ADVERB
さっぱり	ADVERB
ちょっぴり	ADVERB
ちゃっかり	ADVERB
とっとと	ADVERB
ぼんやり	ADVERB
同時に	ADVERB
ひときわ	ADVERB
多少	ADVERB
一際	ADVERB
すぐ	ADVERB
もしか	ADVERB
やたら	ADVERB
一般に	ADVERB
次第に	ADVERB
一気に	ADVERB
堂々と	ADVERB
大変	ADVERB
おいで	ADVERB
こう	ADVERB
どう	ADVERB
もう	ADVERB
ちょっと	ADVERB
もう少し	ADVERB
後で	ADVERB
まず	ADVERB
めっちゃ	ADVERB
ぜひ	ADVERB
つくづく	ADVERB
ほぼ	ADVERB
再び	ADVERB
到底	ADVERB
思わず	ADVERB
ほんわか	ADVERB
なるほど	ADVERB
がたり	ADVERB
どさり	ADVERB
ばたり	ADVERB
俄然	ADVERB

# =============================================================================
# VERBS (動詞)
# =============================================================================
# Note: Most verbs are handled by dynamic analysis
# Only add verbs that cause disambiguation issues

# --- Godan verbs: Special stems ---
出しゃばる	VERB	GODAN_RA
あがる	VERB	GODAN_RA
相次ぐ	VERB	GODAN_GA
なる	VERB	GODAN_RA
ある	VERB	GODAN_RA
終わる	VERB	GODAN_RA
くださる	VERB	GODAN_RA
ください	VERB	GODAN_RA
かかる	VERB	GODAN_RA
こもり	VERB	GODAN_RA
サボる	VERB	GODAN_RA
見つかる	VERB	GODAN_RA
よる	VERB	GODAN_RA
いらっしゃる	VERB	GODAN_RA
なさる	VERB	GODAN_RA
おっしゃる	VERB	GODAN_RA
あなどる	VERB	GODAN_RA
狩る	VERB	GODAN_RA
走る	VERB	GODAN_RA
知る	VERB	GODAN_RA
切る	VERB	GODAN_RA
取る	VERB	GODAN_RA
乗る	VERB	GODAN_RA
入る	VERB	GODAN_RA
作る	VERB	GODAN_RA
売る	VERB	GODAN_RA
帰る	VERB	GODAN_RA
送る	VERB	GODAN_RA
怒る	VERB	GODAN_RA
困る	VERB	GODAN_RA
座る	VERB	GODAN_RA
始まる	VERB	GODAN_RA
怒鳴る	VERB	GODAN_RA
# B65: 詰まる - moved to L1 for conjugation expansion

# --- Godan verbs: Classical/literary (wagahai) ---
# W-017: Fix incorrect lemma generation
言う	VERB	GODAN_WA
願い	VERB	GODAN_WA
やる	VERB	GODAN_WA
うかがう	VERB	GODAN_WA
買う	VERB	GODAN_WA
飼う	VERB	GODAN_WA
行う	VERB	GODAN_WA
思う	VERB	GODAN_WA
使う	VERB	GODAN_WA
会う	VERB	GODAN_WA
合う	VERB	GODAN_WA
違う	VERB	GODAN_WA
払う	VERB	GODAN_WA
笑う	VERB	GODAN_WA
歌う	VERB	GODAN_WA
追う	VERB	GODAN_WA
誘う	VERB	GODAN_WA
救う	VERB	GODAN_WA
吸う	VERB	GODAN_WA
問う	VERB	GODAN_WA
逢う	VERB	GODAN_WA
見出す	VERB	GODAN_SA

# --- GodanSa verbs: Common (し+そう adjective pattern disambiguation) ---
# These verbs are needed for adjective stem generation logic to distinguish
# verb renyokei (話し from 話す) from adjective stems (難し from 難しい)
話す	VERB	GODAN_SA
出す	VERB	GODAN_SA
消す	VERB	GODAN_SA
返す	VERB	GODAN_SA
探す	VERB	GODAN_SA
渡す	VERB	GODAN_SA
外す	VERB	GODAN_SA
試す	VERB	GODAN_SA
直す	VERB	GODAN_SA
落とす	VERB	GODAN_SA
残す	VERB	GODAN_SA
増す	VERB	GODAN_SA
貸す	VERB	GODAN_SA
指す	VERB	GODAN_SA
足す	VERB	GODAN_SA
隠す	VERB	GODAN_SA
壊す	VERB	GODAN_SA
刺す	VERB	GODAN_SA
差す	VERB	GODAN_SA
挿す	VERB	GODAN_SA
越す	VERB	GODAN_SA
通す	VERB	GODAN_SA
示す	VERB	GODAN_SA
倒す	VERB	GODAN_SA
起こす	VERB	GODAN_SA
愛す	VERB	GODAN_SA
いたす	VERB	GODAN_SA
引っ越す	VERB	GODAN_SA
戻す	VERB	GODAN_SA
# 伸ばす	VERB	のばす	0.3	GODAN_SA
# 濡らす	VERB	ぬらす	0.3	GODAN_SA
# 揺らす	VERB	ゆらす	0.3	GODAN_SA
# 散らす	VERB	ちらす	0.3	GODAN_SA
# 飛ばす	VERB	とばす	0.3	GODAN_SA
# 回す	VERB	まわす	0.3	GODAN_SA
# 慣らす	VERB	ならす	0.3	GODAN_SA
# 鳴らす	VERB	ならす	0.3	GODAN_SA
# 晒す	VERB	さらす	0.3	GODAN_SA
# 減らす	VERB	へらす	0.3	GODAN_SA
# 増やす	VERB	ふやす	0.3	GODAN_SA
# 流す	VERB	ながす	0.3	GODAN_SA

# --- Ichidan verbs: Disambiguation needed ---
# These -げる/-ける verbs are often confused with Godan potential forms
上げる	VERB	ICHIDAN
下げる	VERB	ICHIDAN
掛ける	VERB	ICHIDAN
付ける	VERB	ICHIDAN
つける	VERB	ICHIDAN
抜ける	VERB	ICHIDAN
落ちる	VERB	ICHIDAN
# B38: のろける - split as の+ろける
のろける	VERB	ICHIDAN
# B46: とりあげる - split as と+りあげ
とりあげる	VERB	ICHIDAN
取り上げる	VERB	ICHIDAN
# B60: あきらめる - split as あきら+める
あきらめる	VERB	ICHIDAN
いる	VERB	ICHIDAN
得する	VERB	SURU
する	VERB	SURU
しれる	VERB	ICHIDAN
すぎる	VERB	ICHIDAN
行く	VERB	GODAN_KA
おく	VERB	GODAN_KA
もがく	VERB	GODAN_KA
いただく	VERB	GODAN_KA
たたずむ	VERB	GODAN_MA
こむ	VERB	GODAN_MA
見つける	VERB	ICHIDAN
でる	VERB	ICHIDAN
いただける	VERB	ICHIDAN
たべる	VERB	ICHIDAN
出かける	VERB	ICHIDAN
バレる	VERB	ICHIDAN
待つ	VERB	GODAN_TA
立つ	VERB	GODAN_TA
勝つ	VERB	GODAN_TA
打つ	VERB	GODAN_TA
育つ	VERB	GODAN_TA
経つ	VERB	GODAN_TA
建つ	VERB	GODAN_TA
持つ	VERB	GODAN_TA
起きる	VERB	ICHIDAN
諦める	VERB	ICHIDAN

# =============================================================================
# NOUNS (名詞)
# =============================================================================

# --- Formal nouns (形式名詞) - hiragana forms ---
# Note: もの/こと are in L1 with appropriate costs
うち	NOUN
ところ	NOUN
とき	NOUN

# --- Time nouns: Days ---
# 今日: Removed to allow 今日中 as single token (handled by scoring)
明日	NOUN
昨日	NOUN
明後日	NOUN
一昨日	NOUN
毎日	NOUN

# --- Time nouns: Time of day ---
今朝	NOUN
毎朝	NOUN
今晩	NOUN
今夜	NOUN
昨夜	NOUN
朝	NOUN
昼	NOUN
夜	NOUN
夕方	NOUN

# --- Time nouns: Weeks ---
今週	NOUN
来週	NOUN
先週	NOUN
毎週	NOUN

# --- Time nouns: Months ---
今月	NOUN
来月	NOUN
先月	NOUN
毎月	NOUN

# --- Time nouns: Years ---
今年	NOUN
来年	NOUN
去年	NOUN
昨年	NOUN
毎年	NOUN

# --- Time nouns: Other ---
# 今: Removed to allow 今日中 etc. as single tokens (handled by scoring)
今後	NOUN

# --- Weather vocabulary ---
# 晴れ: noun form (fair weather), cost 0.8 to beat verb renyokei (0.07)
晴れ	NOUN
# 晴れる: verb form (to clear up), cost 0.5 to beat noun + unknown aux path
晴れる	VERB	ICHIDAN
現在	NOUN
最近	NOUN
将来	NOUN
過去	NOUN
未来	NOUN
時分	NOUN

推し	NOUN
呼び出し	NOUN
打ち合わせ	NOUN
売り上げ	NOUN
売上げ	NOUN
売上	NOUN
引き上げ	NOUN
受け取り	NOUN
貸し出し	NOUN
みじん切り	NOUN
思い出	NOUN
手助け	NOUN
書き込み	NOUN
読み込み	NOUN
申し込み	NOUN
買い物	NOUN
見積もり	NOUN
問い合わせ	NOUN
切り替え	NOUN
振り込み	NOUN
差し支え	NOUN
組み合わせ	NOUN
申し訳	NOUN
取り扱い	NOUN
取り組み	NOUN

# --- Compound nouns ---
# Verb-stem compound nouns (moved from L1)
支払い	NOUN
見舞い	NOUN
でっち上げ	NOUN
でっちあげ	NOUN
きっかけ	NOUN
金儲け	NOUN
儲け	NOUN
あだ名	NOUN
なし崩し	NOUN
子どもの貧困	NOUN
食器洗い乾燥機	NOUN
投資ファンド	NOUN
オプション取引	NOUN
# B37: しびれ - split as し+びれ
しびれ	NOUN
痺れ	NOUN
# B41: ひと味 - split as ひ+と+味
ひと味	NOUN
一味	NOUN
# B42: ぬいぐるみ - recognized as OTHER
ぬいぐるみ	NOUN
縫いぐるみ	NOUN
# B44: 盛りだくさん - split as 盛りだく+さん
盛りだくさん	NOUN
盛り沢山	NOUN

# --- Reduplication (畳語) - moved from L1 ---
人々	NOUN
日々	NOUN
国々	NOUN
色々	NOUN
時々	NOUN

# --- Hiragana nouns - moved from L1 ---
おかげ	NOUN

# --- Nouns ending with verb-like patterns ---
# These are misanalyzed as verbs without dictionary entries
気持ち	NOUN

# --- Foreign/Loanword nouns ---
Wi-Fi	NOUN

# --- Food: Dairy ---
飲むヨーグルト	NOUN
とろけるチーズ	NOUN

# --- Food: Dishes ---
ひじきの煮物	NOUN
ホワイトシチュー	NOUN
サンドイッチ	NOUN
クラブサンド	NOUN
タンドリーチキン	NOUN
レアチーズケーキ	NOUN

# --- Tongue twisters (早口言葉) ---
# COMMENTED OUT: These are too domain-specific for core dictionary
# Cost balanced: higher than formal noun もの (0.3) to prefer particle も between
# もも	NOUN	もも	1.0
# すもも	NOUN	すもも	1.0
# なまむぎ	NOUN	なまむぎ	0.3
# なまごめ	NOUN	なまごめ	0.3
# なまたまご	NOUN	なまたまご	0.3

# --- Idioms (ことわざ) ---
柳の下にいつも泥鰌はいない	NOUN
失敗は成功の母	NOUN
最初から最後まで	NOUN

# --- General nouns ---
おかし	NOUN
菓子	NOUN
猫	NOUN
うだつ	NOUN

# --- Net slang (ネットスラング) ---
# Modern internet slang terms that don't follow regular morphological patterns
ぱおん	NOUN
わかりみ	NOUN
つらみ	NOUN
うれしみ	NOUN
やばみ	NOUN
ぴえん	NOUN
草	NOUN
ワロタ	NOUN

# --- Suru-verb nouns (サ変名詞) ---
# These need explicit entries to prevent 漢字+い misinterpretation as i-adjective
# e.g., 検討いたしております would become 検討い(ADJ)+たしております without this
# Low cost (-0.5) to beat unknown ADJ candidates with optimal_length bonus
あと	NOUN
間違い	NOUN
それぞれ	NOUN
やる気	NOUN
いくら	NOUN
そん	NOUN
玉ねぎ	NOUN
なん	NOUN
マジ	NOUN
のち	NOUN
お金	NOUN
はし	NOUN
はな	NOUN
のり	NOUN
提出	NOUN
だるま	NOUN
すもも	NOUN
もも	NOUN
がお	NOUN
非公開	NOUN
ガチ	NOUN
何時	NOUN
ため	NOUN
知らせ	NOUN
引き取り	NOUN
取っ手	NOUN
使い方	NOUN
無意識	NOUN
今日	NOUN
雨	NOUN
電車	NOUN
学校	NOUN
あん	NOUN
注目	NOUN
検討	NOUN

# =============================================================================
# SUFFIXES (接尾辞)
# =============================================================================

# --- Noun-forming suffixes ---
的	SUFFIX
化	SUFFIX
性	SUFFIX
率	SUFFIX
法	SUFFIX
論	SUFFIX
者	SUFFIX
家	SUFFIX
員	SUFFIX
式	SUFFIX
感	SUFFIX
力	SUFFIX
ら	SUFFIX
がち	SUFFIX
ごろ	SUFFIX
ヶ所	SUFFIX
ヶ月	SUFFIX
度	SUFFIX

# --- Plural suffixes ---
たち	OTHER
ども	OTHER
がた	OTHER

# --- Verb-auxiliary suffixes ---
がたい	OTHER

# =============================================================================
# INTERJECTIONS/GREETINGS (感動詞・挨拶)
# =============================================================================
# Note: Basic greetings (こんにちは, ありがとう, etc.) are in L1 greetings.h
# Note: さすが is in L1 na_adjectives.h

# --- Casual greetings ---
またね	OTHER
またな	OTHER
はじめまして	OTHER
初見です	OTHER

# --- Response expressions ---
マジかよ	OTHER
ガチかよ	OTHER
だよな	OTHER
だよね	OTHER
激しく同意	OTHER
ないわ	OTHER
無いわ	OTHER
そうだね	OTHER

# --- Fillers/Hesitation (フィラー・間投詞) ---
# Note: Variable-length prolonged patterns (うわーーー) handled by emphatic pattern in tokenizer
はぁ	OTHER
えー	OTHER
えーと	OTHER
えーっと	OTHER
えっと	OTHER
あー	OTHER
あーあ	OTHER
うわ	OTHER
うわー	OTHER
うわーー	OTHER
おー	OTHER
おおー	OTHER
へー	OTHER
ほー	OTHER
ふーん	OTHER
うーん	OTHER
んー	OTHER

# --- Colloquial expressions ---
だるい	OTHER
がんば	OTHER
あいよ	OTHER
いくよ	OTHER
ごめん	OTHER
おすすめ	NOUN

# --- Mixed script compounds (カタカナ + 漢字) ---
# These won't be generated by unknown word handler since it only creates same-type sequences
ムダ毛	NOUN
ウソ泣き	NOUN
カラ元気	NOUN
インスタ映え	NOUN
ヤケ酒	NOUN
ダメ出し	NOUN
ウソ発見器	NOUN
カラ出張	NOUN
カラ残業	NOUN
ヤミ金	NOUN
ウソ電話	NOUN
デマ情報	NOUN
ガチ勢	NOUN

# --- サブカル・スラング複合名詞 ---
# カタカナ+漢字/ひらがな混合で誤分割されるもののみ
コロ助	NOUN
ドラえもん	NOUN
のび太	NOUN
パパ活	NOUN
推し活	NOUN
陰キャ	NOUN
陽キャ	NOUN
神ゲー	NOUN
コミュ障	NOUN
好きピ	NOUN
彼ピ	NOUN

# These are verb renyokei forms commonly used as standalone nouns
# 感じ needs higher cost to not beat 感じる conjugations
# 感じがあった should parse as 感じ(NOUN) + が, but 感じた should be 感じ(VERB) + た
感じ	NOUN
おはよう	INTERJECTION
ありがとう	INTERJECTION
すみません	INTERJECTION
ごめんなさい	INTERJECTION
さようなら	INTERJECTION
こんばんは	INTERJECTION
何だ	INTERJECTION
ああ	INTERJECTION
お疲れ様	INTERJECTION
こんにちは	INTERJECTION

# =============================================================================
# 吾輩は猫である (wagahai) 対応 - W-001〜W-009
# =============================================================================

# --- W-001: 人名 (固有名詞) ---
# おさん - 削除: テキスト固有の人名。汎用的な解決策が必要
この間	NOUN

# --- W-002: 形容詞 (誤分割防止) ---
ひもじい	ADJECTIVE	I_ADJ
騒々しい	ADJECTIVE	I_ADJ

# --- W-004: 副詞・慣用句 ---
せんだって	ADVERB
あながち	ADVERB
かくして	ADVERB
何となく	ADVERB
無理やり	ADVERB
そろり	ADVERB
そろりそろり	ADVERB

# --- W-003: 動詞 (誤分割防止) ---
掴む	VERB	GODAN_MA
つかむ	VERB	GODAN_MA
ぶら下げる	VERB	ICHIDAN
ぶら下げ	VERB	ICHIDAN

# --- W-005: 旧仮名遣い動詞 ---
這入る	VERB	GODAN_RA
這入	VERB	GODAN_RA
這入っ	VERB	GODAN_RA

# --- W-004: 名詞 (誤分割防止) ---
尻ぺた	NOUN

# --- W-007: 擬音語・感動詞 ---
# ニャー, ニャーニャー - 削除: 特定の擬音語。カタカナ擬音語の汎用認識が必要

# --- W-008: 副詞 (誤認識防止) ---
# Note: せんだって is already added in W-004

# --- W-009: 古語助動詞 ---
# MOVED TO L1 (entries.cpp): These are closed-class auxiliaries
# ごとく	AUX	ごとく	-2.0
# ごとき	AUX	ごとき	-2.0

# --- W-016: 感動詞・その他 ---
はてな	OTHER

# =============================================================================
# COMPOUND PARTICLES (連語) - IMPL-012
# =============================================================================
# MeCab treats these as single tokens (格助詞,連語)
といった	PARTICLE
に対して	PARTICLE
いや	OTHER
まま	NOUN
ひどく	ADVERB
# いう (言う) - cost balanced to not break Xという determiners
いう	VERB	GODAN_WA

大きい	ADJECTIVE	I_ADJ

小さい	ADJECTIVE	I_ADJ


たとえば	CONJUNCTION




でも	CONJUNCTION
